Year,City,Sport,Athlete,Country,Gender,Event,Medal
1948,St.Moritz,Ice Hockey,"LECOMPTE, John Howard",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"LEICHNITZ, J.",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"MARA, George Edward",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"RENAUD, Albert Romeo",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"SCHROETER, Reginald John",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"TAYLOR, Irving",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Skating,"SCOTT, Barbara Ann",CAN,Women,Individual,Gold
1948,St.Moritz,Skating,"DIESTELMEYER, Wallace",CAN,Men,Pairs,Bronze
1948,St.Moritz,Skating,"MORROW, Suzanne",CAN,Women,Pairs,Bronze
1948,St.Moritz,Skating,"LAMMIO, Pentti",FIN,Men,10000M,Bronze
1948,St.Moritz,Skating,"PARKKINEN, Lauri",FIN,Men,10000M,Silver
1948,St.Moritz,Skiing,"KIURU, August",FIN,Men,4X10KM Relay,Silver
1948,St.Moritz,Skiing,"LAUKKANEN, Teuvo",FIN,Men,4X10KM Relay,Silver
1948,St.Moritz,Skiing,"RYTKY, Sauli",FIN,Men,4X10KM Relay,Silver
1948,St.Moritz,Skiing,"SILVENNOINEN, Lauri",FIN,Men,4X10KM Relay,Silver
1948,St.Moritz,Skiing,"VANNINEN, Benjamin",FIN,Men,50KM,Bronze
1948,St.Moritz,Skiing,"HASU, Heikki",FIN,Men,Individual,Gold
1948,St.Moritz,Skiing,"HUHTALA, Martti",FIN,Men,Individual,Silver
1948,St.Moritz,Skiing,"COUTTET, James",FRA,Men,Alpine Combined,Bronze
1948,St.Moritz,Skiing,"OREILLER, Henri",FRA,Men,Alpine Combined,Gold
1948,St.Moritz,Skiing,"OREILLER, Henri",FRA,Men,Downhill,Gold
1948,St.Moritz,Skiing,"OREILLER, Henri",FRA,Men,Slalom,Bronze
1948,St.Moritz,Skiing,"COUTTET, James",FRA,Men,Slalom,Silver
1948,St.Moritz,Bobsleigh,"CRAMMOND, John",GBR,Men,Individual,Bronze
1948,St.Moritz,Skating,"ALTWEGG, Jeannette",GBR,Women,Individual,Bronze
1948,St.Moritz,Skating,"KEKESSY, Andrea",HUN,Women,Pairs,Silver
1948,St.Moritz,Skating,"KIRALY, Ede",HUN,Men,Pairs,Silver
1948,St.Moritz,Bobsleigh,"BIBBIA, Nino",ITA,Men,Individual,Gold
1948,St.Moritz,Skating,"LUNDBERG, Odd",NOR,Men,1500M,Bronze
1948,St.Moritz,Skating,"FARSTAD, Sverre",NOR,Men,1500M,Gold
1948,St.Moritz,Skating,"LIAKLEV, Reidar",NOR,Men,5000M,Gold
1948,St.Moritz,Skating,"LUNDBERG, Odd",NOR,Men,5000M,Silver
1948,St.Moritz,Skating,"HELGESEN, Finn",NOR,Men,500M,Gold
1948,St.Moritz,Skating,"BYBERG, Thomas",NOR,Men,500M,Silver
1948,St.Moritz,Skiing,"EVENSEN, Erling",NOR,Men,4X10KM Relay,Bronze
1948,St.Moritz,Skiing,"HAGEN, Olav I.",NOR,Men,4X10KM Relay,Bronze
1948,St.Moritz,Skiing,"NYBORG, Reidar",NOR,Men,4X10KM Relay,Bronze
1948,St.Moritz,Skiing,"e_KERN, Olav",NOR,Men,4X10KM Relay,Bronze
1948,St.Moritz,Skiing,"SCHJELDERUP, Thorleif",NOR,Men,K90 Individual (70M),Bronze
1948,St.Moritz,Skiing,"HUGSTED, Petter",NOR,Men,K90 Individual (70M),Gold
1948,St.Moritz,Skiing,"RUUD, Birger",NOR,Men,K90 Individual (70M),Silver
1948,St.Moritz,Bobsleigh,"ENDRICH, Felix",SUI,Men,Two-Man,Gold
1948,St.Moritz,Bobsleigh,"WALLER, Friedrich",SUI,Men,Two-Man,Gold
1948,St.Moritz,Bobsleigh,"EBERHARD, Paul Hans",SUI,Men,Two-Man,Silver
1948,St.Moritz,Bobsleigh,"FEIERABEND, Fritz",SUI,Men,Two-Man,Silver
1948,St.Moritz,Ice Hockey,"BeNNINGER, Hans",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"BIELER, Alfred",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"BOLLER, Heinrich",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"CATTINI, Ferdinand",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"CATTINI, Hans",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"DeeRST, Hans",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"DeeRST, Walter Paul",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"HANDSCHIN, Emil",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"LOHRER, Heini",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"LOHRER, Werner",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"PERL, Reto",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"POLTERA, Gebhard",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"POLTERA, Ulrich",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"ReeEDI, Beat",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"SCHUBIGER, Otto",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"TORRIANI, Richard",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Ice Hockey,"TREPP, Hans",SUI,Men,Ice Hockey,Bronze
1948,St.Moritz,Skating,"GERSCHWILER, Hans",SUI,Men,Individual,Silver
1948,St.Moritz,Skiing,"MOLITOR, Karl",SUI,Men,Alpine Combined,Silver
1948,St.Moritz,Skiing,"MOLITOR, Karl",SUI,Men,Downhill,Bronze
1948,St.Moritz,Skiing,"OLINGER, Rolf",SUI,Men,Downhill,Bronze
1948,St.Moritz,Skiing,"SCHLUNEGGER, Hedy",SUI,Women,Downhill,Gold
1948,St.Moritz,Skiing,"REINALTER, Edi",SUI,Men,Slalom,Gold
1948,St.Moritz,Skiing,"MEYER, Antoinette",SUI,Women,Slalom,Silver
1948,St.Moritz,Skating,"SEYFFARTH, Ake",SWE,Men,10000M,Gold
1948,St.Moritz,Skating,"SEYFFARTH, Ake",SWE,Men,1500M,Silver
1948,St.Moritz,Skating,"HEDLUND, Ge_the",SWE,Men,5000M,Bronze
1948,St.Moritz,Skiing,"ERIKSSON, Gunnar",SWE,Men,18KM,Bronze
1948,St.Moritz,Skiing,"LUNDSTRe_M, Martin",SWE,Men,18KM,Gold
1948,St.Moritz,Skiing,"e_STENSSON, Nils",SWE,Men,18KM,Silver
1948,St.Moritz,Skiing,"ERIKSSON, Gunnar",SWE,Men,4X10KM Relay,Gold
1948,St.Moritz,Skiing,"LUNDSTRe_M, Martin",SWE,Men,4X10KM Relay,Gold
1948,St.Moritz,Skiing,"e_STENSSON, Nils",SWE,Men,4X10KM Relay,Gold
1948,St.Moritz,Skiing,"TePP, Nils",SWE,Men,4X10KM Relay,Gold
1948,St.Moritz,Skiing,"KARLSSON, Nils",SWE,Men,50KM,Gold
1948,St.Moritz,Skiing,"ERIKSSON, Harald",SWE,Men,50KM,Silver
1948,St.Moritz,Skiing,"ISRAELSSON, Sven",SWE,Men,Individual,Bronze
1948,St.Moritz,Ice Hockey,"BOUZEK, Vladimir",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"BUBNIK, Gustav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"DROBNY, Jaroslav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"HAJNY, Premysl",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"JARKOVSKY, Zdenek",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"KOBRANOV, Vladimir",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"KONOPASEK, Stanislav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"MODRY, Bohumil",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"POKORNY, Miloslav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"ROZINAK, Vaclav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"SLAMA, Miroslav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"STIBOR, Karel",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"STOVIK, Vilibald",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"TROJAK, Ladislav",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"TROUSILEK, Josef",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"ZABRODSKY, Oldrich",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Ice Hockey,"ZABRODSKY, Vladimir",TCH,Men,Ice Hockey,Silver
1948,St.Moritz,Bobsleigh,"BICKFORD, James John",USA,Men,Four-Man,Bronze
1948,St.Moritz,Bobsleigh,"DUPREE, Donald",USA,Men,Four-Man,Bronze
1948,St.Moritz,Bobsleigh,"DUPREE, William",USA,Men,Four-Man,Bronze
1948,St.Moritz,Bobsleigh,"HICKS, Thomas",USA,Men,Four-Man,Bronze
1948,St.Moritz,Bobsleigh,"D'AMICO, William",USA,Men,Four-Man,Gold
1948,St.Moritz,Bobsleigh,"MARTIN, Patrick Henry",USA,Men,Four-Man,Gold
1948,St.Moritz,Bobsleigh,"RIMKUS, Edward",USA,Men,Four-Man,Gold
1948,St.Moritz,Bobsleigh,"TYLER, Francis William",USA,Men,Four-Man,Gold
1948,St.Moritz,Bobsleigh,"CARRON, Schuyler",USA,Men,Two-Man,Bronze
1948,St.Moritz,Bobsleigh,"FORTUNE, Frederick Joseph",USA,Men,Two-Man,Bronze
1948,St.Moritz,Bobsleigh,"HEATON, John",USA,Men,Individual,Silver
1948,St.Moritz,Skating,"BUTTON, Richard",USA,Men,Individual,Gold
1948,St.Moritz,Skating,"BARTHELOMEW, Kenneth",USA,Men,500M,Silver
1948,St.Moritz,Skating,"FITZGERALD, Robert",USA,Men,500M,Silver
1948,St.Moritz,Skiing,"FRASER, Gretchen",USA,Women,Alpine Combined,Silver
1948,St.Moritz,Skiing,"FRASER, Gretchen",USA,Women,Slalom,Gold
1952,Oslo,Skating,"SEIBT, Hellmut",AUT,Men,Individual,Silver
1952,Oslo,Skiing,"PRAVDA, Christian",AUT,Men,Downhill,Bronze
1952,Oslo,Skiing,"SCHNEIDER, Othmar",AUT,Men,Downhill,Silver
1952,Oslo,Skiing,"BEISER-JOCHUM, Trude",AUT,Women,Downhill,Gold
1952,Oslo,Skiing,"SPIESS, Toni",AUT,Men,Giant Slalom,Bronze
1952,Oslo,Skiing,"PRAVDA, Christian",AUT,Men,Giant Slalom,Silver
1952,Oslo,Skiing,"ROM, Dagmar",AUT,Women,Giant Slalom,Silver
1952,Oslo,Skiing,"SCHNEIDER, Othmar",AUT,Men,Slalom,Gold
1952,Oslo,Ice Hockey,"ABEL, George Gordon",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"DAVIES, John Francis",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"DAWE, Billie",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"DICKSON, Robert Bruce",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"GAUF, Donald Valentine",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"GIBSON, William James",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"HANSCH, Ralph Lawrence",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"MEYERS, Robert Roderick",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"MILLER, David Engelberg",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"PATERSON, Eric Evan",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"POLLOCK, Thomas Allen",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"PURVIS, Alan Ruggles",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"ROBERTSON, Gordon",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"SECCO, Louis John",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"SULLIVAN, Francis Cornelius",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"WATT, Robert",CAN,Men,Ice Hockey,Gold
1952,Oslo,Skating,"AUDLEY, Gordon",CAN,Men,500M,Bronze
1952,Oslo,Skiing,"RANTANEN, Siiri",FIN,Women,10KM,Bronze
1952,Oslo,Skiing,"WIDEMAN, Lydia",FIN,Women,10KM,Gold
1952,Oslo,Skiing,"HIETAMIES, Mirja",FIN,Women,10KM,Silver
1952,Oslo,Skiing,"LONKILA, Paavo",FIN,Men,18KM,Bronze
1952,Oslo,Skiing,"MeKELe, Tapio",FIN,Men,18KM,Silver
1952,Oslo,Skiing,"HASU, Heikki",FIN,Men,4X10KM Relay,Gold
1952,Oslo,Skiing,"KORHONEN, Urpo",FIN,Men,4X10KM Relay,Gold
1952,Oslo,Skiing,"LONKILA, Paavo",FIN,Men,4X10KM Relay,Gold
1952,Oslo,Skiing,"MeKELe, Tapio",FIN,Men,4X10KM Relay,Gold
1952,Oslo,Skiing,"HAKULINEN, Veikko",FIN,Men,50KM,Gold
1952,Oslo,Skiing,"KOLEHMAINEN, Eero",FIN,Men,50KM,Silver
1952,Oslo,Skiing,"HASU, Heikki",FIN,Men,Individual,Silver
1952,Oslo,Skating,"DU BIEF, Jacqueline",FRA,Women,Individual,Bronze
1952,Oslo,Bobsleigh,"KEMSER, Franz",FRG,Men,Four-Man,Gold
1952,Oslo,Bobsleigh,"KUHN, Friedrich",FRG,Men,Four-Man,Gold
1952,Oslo,Bobsleigh,"NIEBERL, Lorenz",FRG,Men,Four-Man,Gold
1952,Oslo,Bobsleigh,"OSTLER, Andreas",FRG,Men,Four-Man,Gold
1952,Oslo,Bobsleigh,"NIEBERL, Lorenz",FRG,Men,Two-Man,Gold
1952,Oslo,Bobsleigh,"OSTLER, Andreas",FRG,Men,Two-Man,Gold
1952,Oslo,Skating,"FALK, Paul",FRG,Men,Pairs,Gold
1952,Oslo,Skating,"FALK, Ria",FRG,Women,Pairs,Gold
1952,Oslo,Skiing,"BUCHNER, Mirl",FRG,Women,Downhill,Silver
1952,Oslo,Skiing,"BUCHNER, Mirl",FRG,Women,Giant Slalom,Bronze
1952,Oslo,Skiing,"BUCHNER, Mirl",FRG,Women,Slalom,Bronze
1952,Oslo,Skiing,"REICHERT, Ossi",FRG,Women,Slalom,Silver
1952,Oslo,Skating,"ALTWEGG, Jeannette",GBR,Women,Individual,Gold
1952,Oslo,Skating,"NAGY, Laszlo",HUN,Men,Pairs,Bronze
1952,Oslo,Skating,"NAGY, Marianna",HUN,Women,Pairs,Bronze
1952,Oslo,Skiing,"COLO, Zeno",ITA,Men,Downhill,Gold
1952,Oslo,Skiing,"MINUZZO CHENAL, Giuliana",ITA,Women,Downhill,Bronze
1952,Oslo,Skating,"BROEKMAN, Cornelis",NED,Men,10000M,Silver
1952,Oslo,Skating,"VAN DER VOORT, Willem",NED,Men,1500M,Silver
1952,Oslo,Skating,"BROEKMAN, Cornelis",NED,Men,5000M,Silver
1952,Oslo,Skating,"ANDERSEN, Hjalmar",NOR,Men,10000M,Gold
1952,Oslo,Skating,"AAS, Roald",NOR,Men,1500M,Bronze
1952,Oslo,Skating,"ANDERSEN, Hjalmar",NOR,Men,1500M,Gold
1952,Oslo,Skating,"HAUGLI, Sverre",NOR,Men,5000M,Bronze
1952,Oslo,Skating,"ANDERSEN, Hjalmar",NOR,Men,5000M,Gold
1952,Oslo,Skating,"JOHANSEN, Arne",NOR,Men,500M,Bronze
1952,Oslo,Skiing,"ERIKSEN, Stein",NOR,Men,Giant Slalom,Gold
1952,Oslo,Skiing,"BERGE, Guttorm",NOR,Men,Slalom,Bronze
1952,Oslo,Skiing,"ERIKSEN, Stein",NOR,Men,Slalom,Silver
1952,Oslo,Skiing,"BRENDEN, Hallgeir",NOR,Men,18KM,Gold
1952,Oslo,Skiing,"BRENDEN, Hallgeir",NOR,Men,4X10KM Relay,Silver
1952,Oslo,Skiing,"ESTENSTAD, Magnar",NOR,Men,4X10KM Relay,Silver
1952,Oslo,Skiing,"KIRKHOLT, Mikal",NOR,Men,4X10KM Relay,Silver
1952,Oslo,Skiing,"STOKKEN, Martin",NOR,Men,4X10KM Relay,Silver
1952,Oslo,Skiing,"ESTENSTAD, Magnar",NOR,Men,50KM,Bronze
1952,Oslo,Skiing,"STENERSEN, Sverre",NOR,Men,Individual,Bronze
1952,Oslo,Skiing,"SLATTVIK, Simon",NOR,Men,Individual,Gold
1952,Oslo,Skiing,"BERGMANN, Arnfinn",NOR,Men,K90 Individual (70M),Gold
1952,Oslo,Skiing,"FALKANGER, Torbjorn",NOR,Men,K90 Individual (70M),Silver
1952,Oslo,Bobsleigh,"FEIERABEND, Fritz",SUI,Men,Four-Man,Bronze
1952,Oslo,Bobsleigh,"FILIPPINI, Andre",SUI,Men,Four-Man,Bronze
1952,Oslo,Bobsleigh,"MADe_RIN, Albert",SUI,Men,Four-Man,Bronze
1952,Oslo,Bobsleigh,"WASER, Stephan",SUI,Men,Four-Man,Bronze
1952,Oslo,Bobsleigh,"FEIERABEND, Fritz",SUI,Men,Two-Man,Bronze
1952,Oslo,Bobsleigh,"WASER, Stephan",SUI,Men,Two-Man,Bronze
1952,Oslo,Ice Hockey,"ALMQVIST, Ge_te",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"ANDERSSON, Ake",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"ANDERSSON-TVILLING, Hans Lennart",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"ANDERSSON-TVILLING, Stig Gunnar",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"BJe_RN, Lars Gunnar",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"BLOMQVIST, G퀌_te",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"FLODQVIST, Thord",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"JOHANSSON, Erik",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"JOHANSSON, Ge_sta",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"JOHANSSON, Rune",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"JOHANSSON-TUMBA, Sven Olof",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"LASSAS, Erik Ake",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"NURMELA, Holger",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"e_BERG, Hans Andreas",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"PETTERSSON, Lars",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"SVENSSON, Lars Ake",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Ice Hockey,"THUNMAN, Sven",SWE,Men,Ice Hockey,Bronze
1952,Oslo,Skating,"ASPLUND, Carl-Erik",SWE,Men,10000M,Bronze
1952,Oslo,Skiing,"ANDERSSON, Sigurd",SWE,Men,4X10KM Relay,Bronze
1952,Oslo,Skiing,"JOSEFSSON, Enar",SWE,Men,4X10KM Relay,Bronze
1952,Oslo,Skiing,"LUNDSTRe_M, Martin",SWE,Men,4X10KM Relay,Bronze
1952,Oslo,Skiing,"TePP, Nils",SWE,Men,4X10KM Relay,Bronze
1952,Oslo,Skiing,"HOLMSTRe_M, Karl",SWE,Men,K90 Individual (70M),Bronze
1952,Oslo,Bobsleigh,"ATKINSON, James Neil",USA,Men,Four-Man,Silver
1952,Oslo,Bobsleigh,"BENHAM, Stanley Delong",USA,Men,Four-Man,Silver
1952,Oslo,Bobsleigh,"CROSSETT, Howard Wallace",USA,Men,Four-Man,Silver
1952,Oslo,Bobsleigh,"MARTIN, Patrick Henry",USA,Men,Four-Man,Silver
1952,Oslo,Bobsleigh,"BENHAM, Stanley Delong",USA,Men,Two-Man,Silver
1952,Oslo,Bobsleigh,"MARTIN, Patrick Henry",USA,Men,Two-Man,Silver
1952,Oslo,Ice Hockey,"BJORKMAN, Ruben Eugene",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"CEGLARSKI, Leonard Stanley",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"CZARNOTA, Joseph John",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"DESMOND, Richard Joseph",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"GAMBUCCI, Andre Peter",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"HARRISON, Clifford",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"KILMARTIN, Gerald Walsh",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"MULHERN, John Francis",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"NOAH, John Michael",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"OSS, Arnold Carl",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"ROMPRE, Robert Edward",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"SEDIN, James Walter",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"VAN ALLEN, Alfred",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"WHISTON, Donald Francis",USA,Men,Ice Hockey,Silver
1952,Oslo,Ice Hockey,"YACKEL, Kenneth James",USA,Men,Ice Hockey,Silver
1952,Oslo,Skating,"GROGAN, James",USA,Men,Individual,Bronze
1952,Oslo,Skating,"BUTTON, Richard",USA,Men,Individual,Gold
1952,Oslo,Skating,"ALBRIGHT, Tenley",USA,Women,Individual,Silver
1952,Oslo,Skating,"KENNEDY, Karol",USA,Women,Pairs,Silver
1952,Oslo,Skating,"KENNEDY, Michael",USA,Men,Pairs,Silver
1952,Oslo,Skating,"HENRY, Kenneth",USA,Men,500M,Gold
1952,Oslo,Skating,"MCDERMOTT, Donald",USA,Men,500M,Silver
1952,Oslo,Skiing,"MEAD LAWRENCE, Andrea",USA,Women,Giant Slalom,Gold
1952,Oslo,Skiing,"MEAD LAWRENCE, Andrea",USA,Women,Slalom,Gold
